item_key,field,price_value,currency,source_zip,source_path,json_path
[63],price,221100,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[63].price
[64],price,228800,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[64].price
[65],price,258500,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[65].price
[66],price,322400,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[66].price
[67],price,322400,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[67].price
[68],price,396000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[68].price
[69],price,455400,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[69].price
[70],price,511500,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[70].price
[71],price,586300,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[71].price
[72],price,594000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[72].price
[73],price,666600,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[73].price
[74],price,488400,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[74].price
[75],price,550000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[75].price
[76],price,641300,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[76].price
[77],price,728800,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[77].price
[78],price,750200,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[78].price
[79],price,876300,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[79].price
[80],price,10300,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[80].price
[81],price,10300,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[81].price
[82],price,30900,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[82].price
[83],price,37000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[83].price
[84],price,51700,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[84].price
[85],price,53900,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[85].price
[86],price,56650,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[86].price
[87],price,71500,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[87].price
[88],price,86460,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[88].price
[89],price,104170,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[89].price
[90],price,154330,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[90].price
[91],price,192500,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[91].price
[92],price,352770,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[92].price
[93],price,470000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[93].price
[94],price,638000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[94].price
[95],price,858000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[95].price
[96],price,79200,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[96].price
[97],price,87340,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[97].price
[98],price,82170,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[98].price
[99],price,102850,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[99].price
[100],price,109450,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[100].price
[101],price,128700,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[101].price
[102],price,234300,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[102].price
[103],price,277200,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[103].price
[104],price,399300,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[104].price
[105],price,526900,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[105].price
[106],price,704000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[106].price
[107],price,858000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/breaker_models__5.json,[107].price
catalog.accessories.items[0],price,5000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/core_knowledge_v1.2_tagged__3.json,catalog.accessories.items[0].price
catalog.accessories.items[1],price,3000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/core_knowledge_v1.2_tagged__3.json,catalog.accessories.items[1].price
catalog.accessories.items[2],price,2000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/core_knowledge_v1.2_tagged__3.json,catalog.accessories.items[2].price
catalog.accessories.items[3],price,1500,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/core_knowledge_v1.2_tagged__3.json,catalog.accessories.items[3].price
catalog.accessories.items[4],price,8000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/core_knowledge_v1.2_tagged__3.json,catalog.accessories.items[4].price
catalog.accessories.items[5],price,2500,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/core_knowledge_v1.2_tagged__3.json,catalog.accessories.items[5].price
catalog.accessories.items[6],price,15000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/core_knowledge_v1.2_tagged__3.json,catalog.accessories.items[6].price
items[0],price,280000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/enclosure.json,items[0].price
items[1],price,450000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/enclosure.json,items[1].price
items[2],price,720000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/enclosure.json,items[2].price
items[3],price,380000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/enclosure.json,items[3].price
items[4],price,520000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/enclosure.json,items[4].price
items[5],price,1200000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/enclosure.json,items[5].price
[0],price,22000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[0].price
[1],price,28000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[1].price
[2],price,29500,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[2].price
[3],price,32200,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[3].price
[4],price,41500,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[4].price
[5],price,36500,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[5].price
[6],price,37800,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[6].price
[7],price,49000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[7].price
[8],price,53000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[8].price
[9],price,53800,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[9].price
[10],price,55800,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[10].price
[11],price,60000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[11].price
[12],price,63000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[12].price
[13],price,70000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[13].price
[14],price,74000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[14].price
[15],price,91000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[15].price
[16],price,36000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[16].price
[17],price,36000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[17].price
[18],price,50000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[18].price
[19],price,59000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[19].price
[20],price,60000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[20].price
[21],price,69000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[21].price
[22],price,70000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[22].price
[23],price,79000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[23].price
[24],price,81000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[24].price
[25],price,84000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[25].price
[26],price,93000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[26].price
[27],price,72000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[27].price
[28],price,80000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[28].price
[29],price,85000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[29].price
[30],price,95000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[30].price
[31],price,103000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[31].price
[32],price,109000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[32].price
[33],price,113000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[33].price
[34],price,120000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[34].price
[35],price,123000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[35].price
[36],price,130000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[36].price
[37],price,160000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[37].price
[38],price,170000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[38].price
[39],price,115000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[39].price
[40],price,128000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[40].price
[41],price,137000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[41].price
[42],price,142000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[42].price
[43],price,153000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[43].price
[44],price,175000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[44].price
[45],price,183000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[45].price
[46],price,200000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[46].price
[47],price,215000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[47].price
[48],price,225000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[48].price
[49],price,243000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[49].price
[50],price,290000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[50].price
[51],price,142000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[51].price
[52],price,149000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[52].price
[53],price,155000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[53].price
[54],price,159000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[54].price
[55],price,210000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[55].price
[56],price,255000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[56].price
[57],price,270000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[57].price
[58],price,315000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[58].price
[59],price,315000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[59].price
[60],price,345000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[60].price
[61],price,435000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[61].price
[62],price,490000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[62].price
[63],price,560000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[63].price
[64],price,610000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[64].price
[65],price,21000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[65].price
[66],price,25000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[66].price
[67],price,30000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[67].price
[68],price,35000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[68].price
[69],price,41000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[69].price
[70],price,48000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[70].price
[71],price,53000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[71].price
[72],price,45000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[72].price
[73],price,49000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[73].price
[74],price,57000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[74].price
[75],price,62000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[75].price
[76],price,70000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[76].price
[77],price,77000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[77].price
[78],price,95000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[78].price
[79],price,73000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[79].price
[80],price,81000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[80].price
[81],price,90000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[81].price
[82],price,109000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[82].price
[83],price,95000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[83].price
[84],price,105000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[84].price
[85],price,125000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[85].price
[86],price,145000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[86].price
[87],price,23000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[87].price
[88],price,25000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[88].price
[89],price,29000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[89].price
[90],price,33000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[90].price
[91],price,37000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[91].price
[92],price,42000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[92].price
[93],price,48000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[93].price
[94],price,41000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[94].price
[95],price,42000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[95].price
[96],price,48000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[96].price
[97],price,52000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[97].price
[98],price,58000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[98].price
[99],price,64000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[99].price
[100],price,72000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[100].price
[101],price,60000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[101].price
[102],price,65000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[102].price
[103],price,71000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[103].price
[104],price,83000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[104].price
[105],price,71000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[105].price
[106],price,79000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[106].price
[107],price,95000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[107].price
[108],price,111000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[108].price
[109],price,43000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[109].price
[110],price,65000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[110].price
[111],price,80000,KRW,KIS_SSOT_bundle_20250930_182921Z.zip,packs/rules/inclosure__5.json,[111].price
